交易日期,指数名称,收盘点位
2024-01-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5491.18
2024-02-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5459.50
2024-02-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5465.75
2024-02-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5523.84
2024-02-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5616.15
2024-02-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5678.71
2024-02-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5648.12
2024-02-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5734.40
2024-02-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5794.03
2024-02-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5809.62
2024-02-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5833.35
2024-02-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5818.70
2024-02-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5721.08
2024-02-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5745.02
2024-02-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5729.58
2024-02-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5783.14
2024-03-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5781.56
2024-03-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5787.72
2024-03-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5847.84
2024-03-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5828.75
2024-03-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5864.87
2024-03-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5892.96
2024-03-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5861.09
2024-03-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5744.79
2024-03-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5715.63
2024-03-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5733.62
2024-03-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5762.52
2024-03-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5760.42
2024-03-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5726.07
2024-03-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5735.68
2024-03-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5730.38
2024-03-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5710.85
2024-03-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5732.75
2024-03-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5754.85
2024-03-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5742.78
2024-03-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5719.28
2024-03-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5781.48
2024-04-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5815.70
2024-04-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5849.44
2024-04-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5863.70
2024-04-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5869.22
2024-04-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5828.92
2024-04-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5838.03
2024-04-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5883.99
2024-04-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5867.29
2024-04-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5986.35
2024-04-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5988.08
2024-04-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6076.73
2024-04-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6080.38
2024-04-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6110.82
2024-04-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6034.44
2024-04-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5937.90
2024-04-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5957.87
2024-04-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5981.60
2024-04-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5966.45
2024-04-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5941.35
2024-04-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5963.14
2024-05-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6006.64
2024-05-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5987.77
2024-05-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5988.32
2024-05-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6040.24
2024-05-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6075.57
2024-05-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6115.31
2024-05-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6076.72
2024-05-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6052.01
2024-05-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6053.04
2024-05-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6099.07
2024-05-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6102.06
2024-05-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6113.20
2024-05-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6122.37
2024-05-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6062.11
2024-05-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6057.17
2024-05-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6133.09
2024-05-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6108.46
2024-05-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6102.18
2024-05-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6092.69
2024-05-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6072.30
2024-06-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6044.85
2024-06-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6077.72
2024-06-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6020.01
2024-06-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6032.27
2024-06-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6073.87
2024-06-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5985.35
2024-06-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6025.12
2024-06-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5970.01
2024-06-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5964.75
2024-06-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5909.19
2024-06-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5948.02
2024-06-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5948.12
2024-06-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5945.75
2024-06-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5947.53
2024-06-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5918.04
2024-06-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5940.42
2024-06-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5964.30
2024-06-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5964.46
2024-06-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6008.56
2024-07-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6091.06
2024-07-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6113.99
2024-07-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6077.40
2024-07-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6058.85
2024-07-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6026.17
2024-07-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6020.04
2024-07-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6082.94
2024-07-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6034.11
2024-07-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6065.97
2024-07-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6070.36
2024-07-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6113.25
2024-07-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6101.14
2024-07-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6100.30
2024-07-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6135.76
2024-07-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6114.47
2024-07-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6052.81
2024-07-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6006.69
2024-07-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6009.18
2024-07-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5982.16
2024-07-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5972.33
2024-07-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6006.09
2024-07-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5966.51
2024-07-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6005.01
2024-08-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5991.09
2024-08-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5974.66
2024-08-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5921.11
2024-08-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5885.15
2024-08-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5897.57
2024-08-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5935.10
2024-08-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5916.08
2024-08-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5922.38
2024-08-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5932.07
2024-08-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5893.68
2024-08-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5955.51
2024-08-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5960.71
2024-08-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6021.94
2024-08-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5987.23
2024-08-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5960.65
2024-08-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5967.32
2024-08-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6001.23
2024-08-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5975.85
2024-08-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5975.00
2024-08-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5927.25
2024-08-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5841.55
2024-08-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5826.12
2024-09-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5819.76
2024-09-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5798.37
2024-09-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5781.37
2024-09-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5782.42
2024-09-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5747.08
2024-09-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5673.93
2024-09-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5689.02
2024-09-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5612.59
2024-09-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5609.02
2024-09-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5603.37
2024-09-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5647.67
2024-09-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5670.33
2024-09-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5677.98
2024-09-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5727.88
2024-09-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,5936.05
2024-09-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6023.98
2024-09-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6252.31
2024-09-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6321.18
2024-09-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6715.24
2024-10-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6809.09
2024-10-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6337.52
2024-10-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6533.50
2024-10-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6430.55
2024-10-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6578.13
2024-10-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6440.16
2024-10-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6527.84
2024-10-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6438.10
2024-10-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6494.28
2024-10-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6435.78
2024-10-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6478.48
2024-10-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6496.08
2024-10-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6444.69
2024-10-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6441.64
2024-10-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6458.86
2024-10-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6398.12
2024-10-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6351.83
2024-10-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6335.63
2024-11-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6395.43
2024-11-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6443.44
2024-11-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6518.24
2024-11-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6516.31
2024-11-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6666.62
2024-11-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6602.88
2024-11-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6575.36
2024-11-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6578.31
2024-11-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6619.70
2024-11-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6530.97
2024-11-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6509.14
2024-11-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6567.12
2024-11-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6564.42
2024-11-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6571.13
2024-11-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6560.36
2024-11-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6402.06
2024-11-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6414.24
2024-11-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6426.59
2024-11-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6500.97
2024-11-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6489.74
2024-11-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6538.78
2024-12-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6553.90
2024-12-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6635.13
2024-12-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6641.18
2024-12-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6633.87
2024-12-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6725.89
2024-12-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6750.55
2024-12-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6761.61
2024-12-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6767.40
2024-12-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6875.26
2024-12-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6764.31
2024-12-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6839.98
2024-12-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6869.39
2024-12-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6941.21
2024-12-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6853.26
2024-12-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6781.91
2024-12-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6801.71
2024-12-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6857.99
2024-12-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6895.91
2024-12-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6855.30
2024-12-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6879.80
2024-12-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6911.88
2024-12-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6863.51
2025-01-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6724.84
2025-01-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6667.26
2025-01-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6671.91
2025-01-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6678.50
2025-01-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6708.91
2025-01-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6634.55
2025-01-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6555.25
2025-01-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6496.53
2025-01-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6595.64
2025-01-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6599.81
2025-01-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6630.17
2025-01-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6629.56
2025-01-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6616.37
2025-01-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6575.52
2025-01-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6515.88
2025-01-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6605.34
2025-01-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6642.85
2025-01-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6715.67
2025-02-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6588.21
2025-02-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6592.47
2025-02-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6615.21
2025-02-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6612.46
2025-02-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6641.48
2025-02-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6638.64
2025-02-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6634.88
2025-02-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6658.95
2025-02-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6650.57
2025-02-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6658.91
2025-02-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6643.54
2025-02-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6617.69
2025-02-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6586.04
2025-02-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6582.52
2025-02-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6529.91
2025-02-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6574.83
2025-02-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6645.81
2025-02-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6605.49
2025-03-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6596.82
2025-03-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6590.81
2025-03-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6641.21
2025-03-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6623.00
2025-03-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6616.86
2025-03-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6585.36
2025-03-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6626.24
2025-03-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6583.72
2025-03-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6617.68
2025-03-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6683.53
2025-03-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6679.46
2025-03-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6676.48
2025-03-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6702.88
2025-03-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6664.84
2025-03-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6665.41
2025-03-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6705.56
2025-03-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6753.37
2025-03-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6731.57
2025-03-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6756.63
2025-03-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6753.21
2025-03-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6762.08
2025-04-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6792.07
2025-04-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6814.37
2025-04-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6822.41
2025-04-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6511.76
2025-04-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6675.06
2025-04-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6684.70
2025-04-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,6690.88
