交易日期,指数名称,收盘点位
2024-06-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23093.80
2024-06-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23088.93
2024-06-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23285.30
2024-06-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22824.69
2024-06-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23132.18
2024-06-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22874.72
2024-06-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22910.81
2024-06-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22649.70
2024-06-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22751.41
2024-06-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22691.38
2024-06-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22634.59
2024-06-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22631.43
2024-06-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22250.80
2024-06-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22275.19
2024-06-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22410.22
2024-06-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22229.47
2024-06-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22430.50
2024-07-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22907.92
2024-07-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22852.13
2024-07-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22587.14
2024-07-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22413.71
2024-07-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22315.65
2024-07-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22009.64
2024-07-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22225.13
2024-07-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21771.10
2024-07-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21902.30
2024-07-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21795.56
2024-07-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21904.53
2024-07-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21795.15
2024-07-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21615.86
2024-07-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21714.02
2024-07-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21568.19
2024-07-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21340.14
2024-07-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21105.51
2024-07-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21000.97
2024-07-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20912.08
2024-07-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20956.98
2024-07-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20923.78
2024-07-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20794.72
2024-07-31,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21195.19
2024-08-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21050.95
2024-08-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20925.38
2024-08-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20682.30
2024-08-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20827.47
2024-08-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20837.46
2024-08-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20890.59
2024-08-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20794.89
2024-08-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20842.39
2024-08-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20862.33
2024-08-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20707.26
2024-08-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20891.04
2024-08-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20835.38
2024-08-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20953.35
2024-08-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20648.68
2024-08-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20557.23
2024-08-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20442.99
2024-08-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20383.00
2024-08-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20403.02
2024-08-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20336.97
2024-08-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20283.00
2024-08-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20197.74
2024-08-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20268.12
2024-09-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20087.81
2024-09-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20091.78
2024-09-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20047.44
2024-09-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20101.19
2024-09-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19875.83
2024-09-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19596.82
2024-09-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19631.57
2024-09-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19467.20
2024-09-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19479.54
2024-09-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19265.21
2024-09-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19424.13
2024-09-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19640.86
2024-09-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19575.58
2024-09-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),19710.44
2024-09-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20601.12
2024-09-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),20921.57
2024-09-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),21798.00
2024-09-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22443.87
2024-09-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24161.22
2024-10-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24898.45
2024-10-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22910.77
2024-10-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23384.66
2024-10-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22760.05
2024-10-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23384.44
2024-10-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22907.46
2024-10-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23102.94
2024-10-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22720.60
2024-10-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23030.44
2024-10-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23060.52
2024-10-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23303.37
2024-10-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23376.49
2024-10-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23201.90
2024-10-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23502.27
2024-10-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23668.91
2024-10-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23262.98
2024-10-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23056.14
2024-10-31,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23116.65
2024-11-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23130.05
2024-11-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23359.86
2024-11-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23772.67
2024-11-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23704.00
2024-11-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24247.95
2024-11-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24022.56
2024-11-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24027.78
2024-11-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23929.44
2024-11-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24031.63
2024-11-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23633.57
2024-11-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23392.03
2024-11-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23523.55
2024-11-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23871.92
2024-11-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23957.84
2024-11-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23991.33
2024-11-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23211.65
2024-11-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23434.29
2024-11-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23406.46
2024-11-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23736.89
2024-11-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23690.43
2024-11-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23965.82
2024-12-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24109.29
2024-12-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24236.28
2024-12-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24134.41
2024-12-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24136.14
2024-12-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24344.04
2024-12-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24364.92
2024-12-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24385.62
2024-12-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24592.61
2024-12-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24799.28
2024-12-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24223.77
2024-12-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24277.65
2024-12-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23983.02
2024-12-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24065.02
2024-12-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23978.64
2024-12-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23920.46
2024-12-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23674.34
2024-12-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24000.55
2024-12-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23977.74
2024-12-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23967.52
2024-12-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24010.96
2024-12-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24109.25
2024-12-31,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23797.77
2025-01-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23341.22
2025-01-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22974.59
2025-01-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23057.62
2025-01-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23073.64
2025-01-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22991.17
2025-01-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22770.17
2025-01-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22306.12
2025-01-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22228.71
2025-01-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22757.19
2025-01-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22772.86
2025-01-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22971.03
2025-01-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22981.62
2025-01-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23010.60
2025-01-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22897.27
2025-01-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22618.85
2025-01-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22805.34
2025-01-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23038.36
2025-01-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23146.87
2025-02-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22869.33
2025-02-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22978.73
2025-02-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23151.62
2025-02-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23158.55
2025-02-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23344.64
2025-02-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23333.99
2025-02-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23264.97
2025-02-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23270.26
2025-02-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23206.79
2025-02-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23014.95
2025-02-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23056.15
2025-02-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23115.10
2025-02-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22979.12
2025-02-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23012.75
2025-02-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22814.31
2025-02-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23054.30
2025-02-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23231.28
2025-02-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22958.21
2025-03-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23002.84
2025-03-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23007.58
2025-03-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23093.73
2025-03-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23203.05
2025-03-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23199.02
2025-03-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23232.22
2025-03-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23392.42
2025-03-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23456.11
2025-03-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23626.62
2025-03-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23830.05
2025-03-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23872.53
2025-03-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23925.39
2025-03-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23985.79
2025-03-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23967.01
2025-03-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23826.16
2025-03-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23899.73
2025-03-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24032.75
2025-03-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23953.56
2025-03-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23994.15
2025-03-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23834.12
2025-03-31,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23679.80
2025-04-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23837.26
2025-04-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23978.69
2025-04-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23920.63
2025-04-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22191.70
2025-04-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22560.81
2025-04-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22667.19
2025-04-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22955.28
2025-04-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),22877.63
2025-04-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23107.24
2025-04-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23207.64
2025-04-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23267.05
2025-04-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23282.75
2025-04-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23284.88
2025-04-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23328.94
2025-04-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23461.21
2025-04-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23314.20
2025-04-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23413.54
2025-04-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23384.38
2025-04-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23342.06
2025-04-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23407.74
2025-04-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23126.03
2025-05-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23325.36
2025-05-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23487.19
2025-05-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23553.73
2025-05-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23675.50
2025-05-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23726.10
2025-05-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23949.13
2025-05-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24103.12
2025-05-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23993.03
2025-05-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),23972.25
2025-05-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24066.84
2025-05-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24260.52
2025-05-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24463.35
2025-05-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24352.57
2025-05-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24159.53
2025-05-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24161.89
2025-05-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24220.17
2025-05-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24420.50
2025-05-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24440.55
2025-05-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24475.47
2025-06-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24775.32
2025-06-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25052.70
2025-06-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24817.72
2025-06-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24755.16
2025-06-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24878.89
2025-06-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24898.52
2025-06-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24974.41
2025-06-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25103.49
2025-06-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24975.32
2025-06-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25002.72
2025-06-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24918.85
2025-06-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24971.05
2025-06-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24835.50
2025-06-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),24874.07
2025-06-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25000.53
2025-06-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25057.73
2025-06-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25161.12
2025-06-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25223.51
2025-06-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25058.97
2025-06-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25160.72
2025-07-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25420.41
2025-07-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25497.33
2025-07-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25525.96
2025-07-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25596.63
2025-07-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25764.73
2025-07-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25825.19
2025-07-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25913.36
2025-07-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26052.31
2025-07-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25887.98
2025-07-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26025.46
2025-07-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25724.05
2025-07-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25705.80
2025-07-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25683.86
2025-07-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25797.27
2025-07-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26012.52
2025-07-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26283.09
2025-07-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26224.01
2025-07-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26263.35
2025-07-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26152.64
2025-07-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25991.85
2025-07-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25915.65
2025-07-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26028.85
2025-07-31,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25625.21
2025-08-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25767.09
2025-08-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),25918.13
2025-08-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26104.87
2025-08-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26171.19
2025-08-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26165.60
2025-08-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26279.76
2025-08-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26291.76
2025-08-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26419.73
2025-08-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),26443.67
